Bin index,Contig index
MAG_212,contig_34619
MAG_212,contig_35733
MAG_212,contig_36169
MAG_212,contig_4046
MAG_212,contig_55175
MAG_212,contig_55796
MAG_212,contig_57242
MAG_212,contig_58379
MAG_212,contig_59929
MAG_212,contig_60070
MAG_213,contig_13129
MAG_213,contig_18751
MAG_213,contig_19972
MAG_213,contig_20362
MAG_213,contig_39062
MAG_213,contig_39063
MAG_213,contig_41362
MAG_213,contig_42433
MAG_213,contig_4442
MAG_213,contig_46671
MAG_213,contig_49663
MAG_213,contig_5744
MAG_213,contig_8245
MAG_214,contig_10876
MAG_214,contig_14313
MAG_214,contig_20167
MAG_214,contig_20169
MAG_214,contig_27335
MAG_214,contig_37649
MAG_214,contig_46404
MAG_214,contig_47731
MAG_214,contig_47733
MAG_214,contig_50127
MAG_214,contig_5369
MAG_214,contig_5370
MAG_214,contig_58541
MAG_215,contig_12158
MAG_215,contig_17788
MAG_215,contig_31765
MAG_215,contig_34779
MAG_215,contig_36829
MAG_215,contig_42461
MAG_215,contig_44694
MAG_215,contig_51445
MAG_215,contig_53777
MAG_215,contig_54994
MAG_215,contig_56369
MAG_215,contig_60387
MAG_215,contig_60779
MAG_215,contig_6211
MAG_216,contig_2007
MAG_216,contig_23861
MAG_216,contig_36955
MAG_216,contig_39409
MAG_216,contig_40300
MAG_216,contig_46610
MAG_216,contig_50592
MAG_216,contig_51057
MAG_216,contig_51952
MAG_216,contig_52178
MAG_216,contig_52593
MAG_216,contig_58343
MAG_216,contig_58809
MAG_216,contig_59221
MAG_218,contig_12660
MAG_218,contig_14179
MAG_218,contig_19265
MAG_218,contig_19266
MAG_218,contig_25306
MAG_218,contig_29200
MAG_218,contig_32066
MAG_218,contig_32556
MAG_218,contig_43982
MAG_218,contig_4625
MAG_218,contig_5003
MAG_218,contig_52010
MAG_218,contig_9725
MAG_219,contig_18004
MAG_219,contig_20495
MAG_219,contig_20604
MAG_219,contig_25095
MAG_219,contig_32927
MAG_219,contig_42857
MAG_219,contig_4794
MAG_219,contig_51605
MAG_219,contig_54162
MAG_219,contig_55174
MAG_219,contig_60512
MAG_220,contig_12135
MAG_220,contig_15556
MAG_220,contig_1685
MAG_220,contig_28880
MAG_220,contig_57531
MAG_220,contig_57720
MAG_220,contig_57842
MAG_221,contig_11864
MAG_221,contig_16944
MAG_221,contig_20853
MAG_221,contig_22177
MAG_221,contig_23294
MAG_221,contig_44891
MAG_221,contig_45
MAG_221,contig_45169
MAG_221,contig_48338
MAG_221,contig_52272
MAG_221,contig_56548
MAG_221,contig_60820
MAG_221,contig_61009
MAG_222,contig_14488
MAG_222,contig_16495
MAG_222,contig_19767
MAG_222,contig_3457
MAG_222,contig_40992
MAG_222,contig_42890
MAG_222,contig_45477
MAG_222,contig_46036
MAG_222,contig_53079
MAG_222,contig_55605
MAG_222,contig_56506
MAG_222,contig_57696
MAG_222,contig_60195
MAG_223,contig_1122
MAG_223,contig_14832
MAG_223,contig_19200
MAG_223,contig_24510
MAG_223,contig_28178
MAG_223,contig_45900
MAG_223,contig_51684
MAG_223,contig_60009
MAG_223,contig_9046
MAG_223,contig_9511
MAG_223,contig_9516
MAG_225,contig_1545
MAG_225,contig_26845
MAG_225,contig_30806
MAG_225,contig_32857
MAG_225,contig_36576
MAG_225,contig_47637
MAG_225,contig_50758
MAG_225,contig_52239
MAG_225,contig_52792
MAG_225,contig_53049
MAG_225,contig_54377
MAG_225,contig_55397
MAG_225,contig_8853
MAG_226,contig_10913
MAG_226,contig_2760
MAG_226,contig_33346
MAG_226,contig_34624
MAG_226,contig_36423
MAG_226,contig_39316
MAG_226,contig_39539
MAG_226,contig_41399
MAG_226,contig_44888
MAG_226,contig_45115
MAG_226,contig_45943
MAG_226,contig_52833
MAG_226,contig_58815
MAG_228,contig_11076
MAG_228,contig_16437
MAG_228,contig_17686
MAG_228,contig_19017
MAG_228,contig_20553
MAG_228,contig_30640
MAG_228,contig_3320
MAG_228,contig_33548
MAG_228,contig_40081
MAG_228,contig_5436
MAG_228,contig_57510
MAG_228,contig_59181
MAG_228,contig_784
MAG_23,contig_11412
MAG_23,contig_11985
MAG_23,contig_15944
MAG_23,contig_19610
MAG_23,contig_25590
MAG_23,contig_26587
MAG_23,contig_31222
MAG_23,contig_33894
MAG_23,contig_34503
MAG_23,contig_3509
MAG_23,contig_35344
MAG_23,contig_37890
MAG_23,contig_45082
MAG_23,contig_47298
MAG_23,contig_48900
MAG_23,contig_50379
MAG_23,contig_51953
MAG_23,contig_52395
MAG_23,contig_52405
MAG_23,contig_52767
MAG_23,contig_52886
MAG_23,contig_5599
MAG_23,contig_57639
MAG_23,contig_58511
MAG_23,contig_58760
MAG_23,contig_59586
MAG_23,contig_61049
MAG_231,contig_24867
MAG_231,contig_28748
MAG_231,contig_3441
MAG_231,contig_3629
MAG_231,contig_43220
MAG_231,contig_54654
MAG_231,contig_55348
MAG_231,contig_56559
MAG_231,contig_57661
MAG_231,contig_58980
MAG_231,contig_59545
MAG_231,contig_60513
MAG_231,contig_7809
MAG_232,contig_14196
MAG_232,contig_15452
MAG_232,contig_15453
MAG_232,contig_16667
MAG_232,contig_17346
MAG_232,contig_21817
MAG_232,contig_23830
MAG_232,contig_29936
MAG_232,contig_35417
MAG_232,contig_36065
MAG_232,contig_36167
MAG_232,contig_8154
MAG_232,contig_9735
MAG_233,contig_12248
MAG_233,contig_24262
MAG_233,contig_26484
MAG_233,contig_39210
MAG_233,contig_41234
MAG_233,contig_54475
MAG_233,contig_54647
MAG_233,contig_57205
MAG_233,contig_59008
MAG_233,contig_60239
MAG_233,contig_6045
MAG_233,contig_9171
MAG_233,contig_9947
MAG_234,contig_17935
MAG_234,contig_21725
MAG_234,contig_23572
MAG_234,contig_2769
MAG_234,contig_33164
MAG_234,contig_37062
MAG_234,contig_456
MAG_234,contig_4979
MAG_234,contig_51592
MAG_234,contig_60099
MAG_234,contig_6012
MAG_234,contig_60791
MAG_234,contig_7523
MAG_235,contig_11150
MAG_235,contig_19039
MAG_235,contig_23724
MAG_235,contig_23725
MAG_235,contig_23726
MAG_235,contig_29179
MAG_235,contig_30174
MAG_235,contig_30177
MAG_235,contig_30724
MAG_235,contig_33083
MAG_235,contig_41199
MAG_235,contig_59347
MAG_238,contig_10719
MAG_238,contig_15227
MAG_238,contig_15233
MAG_238,contig_27959
MAG_238,contig_27960
MAG_238,contig_38609
MAG_238,contig_49553
MAG_238,contig_54629
MAG_238,contig_55799
MAG_238,contig_8187
MAG_238,contig_8188
MAG_238,contig_911
MAG_239,contig_10113
MAG_239,contig_18016
MAG_239,contig_32557
MAG_239,contig_40015
MAG_239,contig_53169
MAG_239,contig_54212
MAG_239,contig_55848
MAG_239,contig_57815
MAG_239,contig_59950
MAG_239,contig_60972
MAG_244,contig_12715
MAG_244,contig_12716
MAG_244,contig_13631
MAG_244,contig_1731
MAG_244,contig_25826
MAG_244,contig_26260
MAG_244,contig_32235
MAG_244,contig_3560
MAG_244,contig_42473
MAG_244,contig_56190
MAG_244,contig_58830
MAG_244,contig_8958
MAG_245,contig_14485
MAG_245,contig_14489
MAG_245,contig_1496
MAG_245,contig_18955
MAG_245,contig_19866
MAG_245,contig_22683
MAG_245,contig_23307
MAG_245,contig_3470
MAG_245,contig_3472
MAG_245,contig_3477
MAG_245,contig_37657
MAG_245,contig_56114
MAG_246,contig_10481
MAG_246,contig_16524
MAG_246,contig_16525
MAG_246,contig_16526
MAG_246,contig_25339
MAG_246,contig_33244
MAG_246,contig_45765
MAG_246,contig_50604
MAG_246,contig_52708
MAG_246,contig_52880
MAG_246,contig_56817
MAG_246,contig_59687
MAG_248,contig_21646
MAG_248,contig_25779
MAG_248,contig_43364
MAG_248,contig_46906
MAG_248,contig_49642
MAG_248,contig_51718
MAG_248,contig_51838
MAG_248,contig_58406
MAG_248,contig_59231
MAG_248,contig_59327
MAG_248,contig_60509
MAG_248,contig_60991
MAG_25,contig_15443
MAG_25,contig_20084
MAG_25,contig_23194
MAG_25,contig_26255
MAG_25,contig_27229
MAG_25,contig_27364
MAG_25,contig_28683
MAG_25,contig_29009
MAG_25,contig_29782
MAG_25,contig_31193
MAG_25,contig_33822
MAG_25,contig_40791
MAG_25,contig_46672
MAG_25,contig_48100
MAG_25,contig_48159
MAG_25,contig_49354
MAG_25,contig_50561
MAG_25,contig_51194
MAG_25,contig_51268
MAG_25,contig_51581
MAG_25,contig_52176
MAG_25,contig_52410
MAG_25,contig_52427
MAG_25,contig_52839
MAG_25,contig_53895
MAG_25,contig_56477
MAG_25,contig_60919
MAG_250,contig_21064
MAG_250,contig_21695
MAG_250,contig_36215
MAG_250,contig_39866
MAG_250,contig_43151
MAG_250,contig_46453
MAG_250,contig_4712
MAG_250,contig_54203
MAG_250,contig_54546
MAG_250,contig_57742
MAG_250,contig_59746
MAG_250,contig_8279
MAG_252,contig_14641
MAG_252,contig_18831
MAG_252,contig_25758
MAG_252,contig_34079
MAG_252,contig_44911
MAG_252,contig_49379
MAG_252,contig_49563
MAG_252,contig_50359
MAG_252,contig_51441
MAG_252,contig_54000
MAG_252,contig_60048
MAG_252,contig_61052
MAG_253,contig_13161
MAG_253,contig_13749
MAG_253,contig_17518
MAG_253,contig_21764
MAG_253,contig_22357
MAG_253,contig_224
MAG_253,contig_23708
MAG_253,contig_39967
MAG_253,contig_54193
MAG_253,contig_5497
MAG_253,contig_57931
MAG_253,contig_59373
MAG_254,contig_13517
MAG_254,contig_20397
MAG_254,contig_49538
MAG_254,contig_49979
MAG_254,contig_55138
MAG_254,contig_56029
MAG_254,contig_57853
MAG_254,contig_58647
MAG_254,contig_59003
MAG_254,contig_59988
MAG_254,contig_61055
MAG_254,contig_8504
MAG_257,contig_34840
MAG_257,contig_34908
MAG_257,contig_40046
MAG_257,contig_44326
MAG_257,contig_45357
MAG_257,contig_46665
MAG_257,contig_47021
MAG_257,contig_47022
MAG_257,contig_47025
MAG_257,contig_59578
MAG_257,contig_59583
MAG_257,contig_7881
MAG_258,contig_14879
MAG_258,contig_16700
MAG_258,contig_25931
MAG_258,contig_26455
MAG_258,contig_30659
MAG_258,contig_44248
MAG_258,contig_51270
MAG_258,contig_54689
MAG_258,contig_56745
MAG_258,contig_59042
MAG_258,contig_59585
MAG_258,contig_8402
MAG_259,contig_21389
MAG_259,contig_38050
MAG_259,contig_3968
MAG_259,contig_40573
MAG_259,contig_43452
MAG_259,contig_55529
MAG_259,contig_58320
MAG_259,contig_59167
MAG_259,contig_60546
MAG_259,contig_60666
MAG_259,contig_809
MAG_26,contig_10717
MAG_26,contig_12002
MAG_26,contig_13119
MAG_26,contig_15485
MAG_26,contig_24976
MAG_26,contig_29119
MAG_26,contig_30233
MAG_26,contig_32098
MAG_26,contig_33623
MAG_26,contig_37401
MAG_26,contig_48131
MAG_26,contig_49886
MAG_26,contig_50202
MAG_26,contig_50403
MAG_26,contig_51618
MAG_26,contig_51933
MAG_26,contig_53153
MAG_26,contig_54884
MAG_26,contig_55542
MAG_26,contig_57910
MAG_26,contig_58464
MAG_26,contig_58603
MAG_26,contig_59317
MAG_26,contig_7358
MAG_26,contig_8754
MAG_26,contig_9073
MAG_260,contig_2070
MAG_260,contig_28314
MAG_260,contig_30604
MAG_260,contig_34029
MAG_260,contig_37123
MAG_260,contig_3915
MAG_260,contig_39269
MAG_260,contig_44867
MAG_260,contig_45170
MAG_260,contig_47285
MAG_260,contig_7913
MAG_260,contig_921
MAG_261,contig_16461
MAG_261,contig_17291
MAG_261,contig_17295
MAG_261,contig_23442
MAG_261,contig_2759
MAG_261,contig_3218
MAG_261,contig_32662
MAG_261,contig_38706
MAG_261,contig_54913
MAG_261,contig_55707
MAG_261,contig_59177
MAG_261,contig_748
MAG_262,contig_15296
MAG_262,contig_20930
MAG_262,contig_22116
MAG_262,contig_23415
MAG_262,contig_3727
MAG_262,contig_37810
MAG_262,contig_40052
MAG_262,contig_52904
MAG_262,contig_54819
MAG_262,contig_59549
MAG_262,contig_60651
MAG_262,contig_7941
MAG_263,contig_15279
MAG_263,contig_30206
MAG_263,contig_36422
MAG_263,contig_40569
MAG_263,contig_41006
MAG_263,contig_45750
MAG_263,contig_47854
MAG_263,contig_49514
MAG_263,contig_51903
MAG_263,contig_5396
MAG_263,contig_55004
MAG_263,contig_7203
MAG_264,contig_10219
MAG_264,contig_11268
MAG_264,contig_17315
MAG_264,contig_21113
MAG_264,contig_24359
MAG_264,contig_54962
MAG_264,contig_6717
MAG_264,contig_9247
MAG_265,contig_15637
MAG_265,contig_23733
MAG_265,contig_3190
MAG_265,contig_33237
MAG_265,contig_33643
MAG_265,contig_38102
MAG_265,contig_46648
MAG_265,contig_46653
MAG_265,contig_55376
MAG_265,contig_60327
MAG_265,contig_7793
MAG_265,contig_8785
MAG_266,contig_16535
MAG_266,contig_28766
MAG_266,contig_31510
MAG_266,contig_45266
MAG_266,contig_46259
MAG_266,contig_46260
MAG_266,contig_55708
MAG_266,contig_56819
MAG_266,contig_58744
MAG_266,contig_58838
MAG_266,contig_61128
MAG_267,contig_13231
MAG_267,contig_15150
MAG_267,contig_16481
MAG_267,contig_16482
MAG_267,contig_16487
MAG_267,contig_30089
MAG_267,contig_35114
MAG_267,contig_41340
MAG_267,contig_42628
MAG_267,contig_54680
MAG_267,contig_55400
MAG_268,contig_15646
MAG_268,contig_16697
MAG_268,contig_28799
MAG_268,contig_31977
MAG_268,contig_32255
MAG_268,contig_32258
MAG_268,contig_32261
MAG_268,contig_32268
MAG_268,contig_37713
MAG_268,contig_37864
MAG_268,contig_42900
MAG_268,contig_5331
MAG_27,contig_10483
MAG_27,contig_15153
MAG_27,contig_18642
MAG_27,contig_23251
MAG_27,contig_28833
MAG_27,contig_30336
MAG_27,contig_30660
MAG_27,contig_32452
MAG_27,contig_33434
MAG_27,contig_3566
MAG_27,contig_38030
MAG_27,contig_43117
MAG_27,contig_43875
MAG_27,contig_55044
MAG_27,contig_56694
MAG_27,contig_56750
MAG_27,contig_56859
MAG_27,contig_57055
MAG_27,contig_58973
MAG_27,contig_59295
MAG_27,contig_59781
MAG_27,contig_60012
MAG_27,contig_60379
MAG_27,contig_60780
MAG_27,contig_6632
MAG_270,contig_16872
MAG_270,contig_24093
MAG_270,contig_32058
MAG_270,contig_45864
MAG_270,contig_50717
MAG_270,contig_52462
MAG_270,contig_53114
MAG_270,contig_55482
MAG_270,contig_58212
MAG_270,contig_58883
MAG_270,contig_59669
MAG_273,contig_12557
MAG_273,contig_17854
MAG_273,contig_17876
MAG_273,contig_17881
MAG_273,contig_54400
MAG_273,contig_54774
MAG_273,contig_54837
MAG_273,contig_56566
MAG_273,contig_56809
MAG_273,contig_57021
MAG_273,contig_57024
MAG_275,contig_12161
MAG_275,contig_17464
MAG_275,contig_43466
MAG_275,contig_44664
MAG_275,contig_48010
MAG_275,contig_50578
MAG_275,contig_52081
MAG_275,contig_53488
MAG_275,contig_55984
MAG_275,contig_58904
MAG_275,contig_9158
MAG_28,contig_10263
MAG_28,contig_14723
MAG_28,contig_16545
MAG_28,contig_18744
MAG_28,contig_20263
MAG_28,contig_22963
MAG_28,contig_25695
MAG_28,contig_29358
MAG_28,contig_30662
MAG_28,contig_35225
MAG_28,contig_36965
MAG_28,contig_43886
MAG_28,contig_49906
MAG_28,contig_50143
MAG_28,contig_50660
MAG_28,contig_51202
MAG_28,contig_5132
MAG_28,contig_52870
MAG_28,contig_54512
MAG_28,contig_54793
MAG_28,contig_55410
MAG_28,contig_56541
MAG_28,contig_57286
MAG_28,contig_58450
MAG_28,contig_60350
MAG_28,contig_805
MAG_282,contig_10397
MAG_282,contig_34145
MAG_282,contig_36707
MAG_282,contig_38634
MAG_282,contig_4103
MAG_282,contig_55246
MAG_282,contig_56735
MAG_282,contig_57353
MAG_282,contig_59472
MAG_282,contig_59899
MAG_282,contig_60043
MAG_285,contig_1676
MAG_285,contig_18726
MAG_285,contig_24894
MAG_285,contig_24895
MAG_285,contig_34127
MAG_285,contig_41317
MAG_285,contig_51562
MAG_285,contig_51565
MAG_285,contig_60177
MAG_285,contig_6475
MAG_285,contig_6484
MAG_288,contig_105
MAG_288,contig_22565
MAG_288,contig_32702
MAG_288,contig_45195
MAG_288,contig_53
MAG_288,contig_54175
MAG_288,contig_54176
MAG_288,contig_54180
MAG_288,contig_85
MAG_288,contig_93
MAG_290,contig_12574
MAG_290,contig_12578
MAG_290,contig_25303
MAG_290,contig_37695
MAG_290,contig_39022
MAG_290,contig_39023
MAG_290,contig_47801
MAG_290,contig_5227
MAG_290,contig_52796
MAG_290,contig_53725
MAG_290,contig_9520
MAG_292,contig_19527
MAG_292,contig_23906
MAG_292,contig_23908
MAG_292,contig_23910
MAG_292,contig_23914
MAG_292,contig_36147
MAG_292,contig_54268
MAG_292,contig_806
MAG_293,contig_11862
MAG_293,contig_24644
MAG_293,contig_29140
MAG_293,contig_29679
MAG_293,contig_31787
MAG_293,contig_41756
MAG_293,contig_44041
MAG_293,contig_51055
MAG_293,contig_58769
MAG_293,contig_59249
MAG_294,contig_12927
MAG_294,contig_12934
MAG_294,contig_12936
MAG_294,contig_12937
MAG_294,contig_12942
MAG_294,contig_20254
MAG_294,contig_27055
MAG_294,contig_47758
MAG_294,contig_49105
MAG_294,contig_50569
MAG_294,contig_56236
MAG_295,contig_12841
MAG_295,contig_19626
MAG_295,contig_25762
MAG_295,contig_39758
MAG_295,contig_42470
MAG_295,contig_42929
MAG_295,contig_55063
MAG_295,contig_6700
MAG_295,contig_6703
MAG_295,contig_8984
MAG_295,contig_8986
MAG_296,contig_10514
MAG_296,contig_10515
MAG_296,contig_21650
MAG_296,contig_37139
MAG_296,contig_54186
MAG_296,contig_57336
MAG_296,contig_59065
MAG_296,contig_59266
MAG_296,contig_59689
MAG_296,contig_59837
MAG_297,contig_11730
MAG_297,contig_14636
MAG_297,contig_23684
MAG_297,contig_39575
MAG_297,contig_4711
MAG_297,contig_51869
MAG_297,contig_52278
MAG_297,contig_55638
MAG_297,contig_57999
MAG_297,contig_6426
MAG_297,contig_7559
MAG_298,contig_14040
MAG_298,contig_14052
MAG_298,contig_19743
MAG_298,contig_24692
MAG_298,contig_24820
MAG_298,contig_24842
MAG_298,contig_4974
MAG_298,contig_5416
MAG_298,contig_55131
MAG_298,contig_6226
MAG_298,contig_8332
MAG_299,contig_16347
MAG_299,contig_26693
MAG_299,contig_30234
MAG_299,contig_54290
MAG_299,contig_54916
MAG_299,contig_7950
MAG_299,contig_7953
MAG_299,contig_9494
MAG_299,contig_994
MAG_30,contig_10251
MAG_30,contig_11443
MAG_30,contig_11962
MAG_30,contig_14393
MAG_30,contig_15290
MAG_30,contig_15305
MAG_30,contig_19694
MAG_30,contig_2289
MAG_30,contig_28836
MAG_30,contig_30534
MAG_30,contig_36206
MAG_30,contig_36372
MAG_30,contig_40873
MAG_30,contig_44709
MAG_30,contig_46201
MAG_30,contig_47418
MAG_30,contig_47536
MAG_30,contig_4813
MAG_30,contig_50181
MAG_30,contig_51243
MAG_30,contig_51269
MAG_30,contig_51624
MAG_30,contig_51744
MAG_30,contig_53520
MAG_30,contig_53571
MAG_30,contig_59964
MAG_300,contig_24440
MAG_300,contig_33229
MAG_300,contig_33391
MAG_300,contig_39830
MAG_300,contig_40094
MAG_300,contig_4589
MAG_300,contig_52256
MAG_300,contig_60299
MAG_300,contig_60300
MAG_300,contig_60659
MAG_300,contig_6263
MAG_301,contig_2181
MAG_301,contig_2189
MAG_301,contig_2190
MAG_301,contig_41339
MAG_301,contig_6551
MAG_302,contig_11298
MAG_302,contig_12562
MAG_302,contig_33173
MAG_302,contig_41945
MAG_302,contig_46687
MAG_302,contig_49826
MAG_302,contig_50407
MAG_302,contig_50417
MAG_302,contig_57579
MAG_302,contig_57805
MAG_302,contig_57806
MAG_303,contig_16882
MAG_303,contig_16883
MAG_303,contig_16884
MAG_303,contig_16885
MAG_303,contig_22332
MAG_303,contig_22785
MAG_303,contig_23414
MAG_303,contig_38591
MAG_303,contig_57838
MAG_303,contig_6689
MAG_304,contig_10234
MAG_304,contig_25319
MAG_304,contig_45430
MAG_304,contig_48922
MAG_304,contig_49723
MAG_304,contig_50577
MAG_304,contig_52076
MAG_304,contig_53050
MAG_304,contig_53799
MAG_304,contig_53816
MAG_304,contig_56577
MAG_31,contig_14870
MAG_31,contig_18009
MAG_31,contig_18766
MAG_31,contig_23848
MAG_31,contig_25702
MAG_31,contig_29230
MAG_31,contig_29342
MAG_31,contig_33515
MAG_31,contig_35140
MAG_31,contig_35898
MAG_31,contig_41257
MAG_31,contig_42813
MAG_31,contig_45617
MAG_31,contig_49972
MAG_31,contig_51109
MAG_31,contig_51114
MAG_31,contig_51652
MAG_31,contig_51660
MAG_31,contig_52291
MAG_31,contig_53152
MAG_31,contig_53391
MAG_31,contig_53625
MAG_31,contig_56217
MAG_31,contig_58161
MAG_31,contig_60139
MAG_31,contig_675
MAG_310,contig_18949
MAG_310,contig_22508
MAG_310,contig_27069
MAG_310,contig_30523
MAG_310,contig_52722
MAG_310,contig_53695
MAG_310,contig_57078
MAG_310,contig_58858
MAG_310,contig_6191
MAG_313,contig_36767
MAG_313,contig_40395
MAG_313,contig_41891
MAG_313,contig_45118
MAG_313,contig_49741
MAG_313,contig_50556
MAG_313,contig_51319
MAG_313,contig_53702
MAG_313,contig_59282
MAG_313,contig_60004
MAG_316,contig_10662
MAG_316,contig_12635
MAG_316,contig_16032
MAG_316,contig_28309
MAG_316,contig_31115
MAG_316,contig_39508
MAG_316,contig_43713
MAG_316,contig_44237
MAG_316,contig_55322
MAG_316,contig_7933
MAG_319,contig_12273
MAG_319,contig_23007
MAG_319,contig_50046
MAG_319,contig_52038
MAG_319,contig_54517
MAG_319,contig_56978
MAG_319,contig_58718
MAG_319,contig_59850
MAG_319,contig_7789
MAG_32,contig_12040
MAG_32,contig_14718
MAG_32,contig_17982
MAG_32,contig_20399
MAG_32,contig_24408
MAG_32,contig_30228
MAG_32,contig_32106
MAG_32,contig_32145
MAG_32,contig_32930
MAG_32,contig_43580
MAG_32,contig_49510
MAG_32,contig_50419
MAG_32,contig_50984
MAG_32,contig_52252
MAG_32,contig_52893
MAG_32,contig_53189
MAG_32,contig_54720
MAG_32,contig_54794
MAG_32,contig_56822
MAG_32,contig_56929
MAG_32,contig_57669
MAG_32,contig_58582
MAG_32,contig_59556
MAG_32,contig_60535
MAG_32,contig_7867
MAG_32,contig_9439
MAG_321,contig_11805
MAG_321,contig_16835
MAG_321,contig_27003
MAG_321,contig_29748
MAG_321,contig_30955
MAG_321,contig_38037
MAG_321,contig_46681
MAG_321,contig_55597
MAG_321,contig_56050
MAG_321,contig_58790
MAG_322,contig_21077
MAG_322,contig_21825
MAG_322,contig_22865
MAG_322,contig_24625
MAG_322,contig_34399
MAG_322,contig_46307
MAG_322,contig_49257
MAG_322,contig_53138
MAG_322,contig_55344
MAG_322,contig_59741
MAG_329,contig_12866
MAG_329,contig_20750
MAG_329,contig_22069
MAG_329,contig_54973
MAG_329,contig_55077
MAG_329,contig_55439
MAG_329,contig_56358
MAG_329,contig_57106
MAG_329,contig_636
MAG_33,contig_11070
MAG_33,contig_1445
MAG_33,contig_16814
MAG_33,contig_21550
MAG_33,contig_24548
MAG_33,contig_26642
MAG_33,contig_26645
MAG_33,contig_30677
MAG_33,contig_30713
MAG_33,contig_31414
MAG_33,contig_31416
MAG_33,contig_31811
MAG_33,contig_37410
MAG_33,contig_37413
MAG_33,contig_3813
MAG_33,contig_3928
MAG_33,contig_46855
MAG_33,contig_46856
MAG_33,contig_46967
MAG_33,contig_54722
MAG_33,contig_54736
MAG_33,contig_55928
MAG_33,contig_9786
MAG_33,contig_9787
MAG_33,contig_9789
MAG_330,contig_16692
MAG_330,contig_23822
MAG_330,contig_2613
MAG_330,contig_34450
MAG_330,contig_35338
MAG_330,contig_36632
MAG_330,contig_54611
MAG_330,contig_54977
MAG_330,contig_5711
MAG_330,contig_57658
MAG_331,contig_19571
MAG_331,contig_24584
MAG_331,contig_34604
MAG_331,contig_37963
MAG_331,contig_47205
MAG_331,contig_56674
MAG_331,contig_57144
MAG_331,contig_57250
MAG_331,contig_59284
MAG_331,contig_60672
MAG_332,contig_22051
MAG_332,contig_30998
MAG_332,contig_40237
MAG_332,contig_41508
MAG_332,contig_54315
MAG_332,contig_60656
MAG_332,contig_60936
MAG_332,contig_63
MAG_334,contig_11277
MAG_334,contig_20516
MAG_334,contig_2174
MAG_334,contig_27234
MAG_334,contig_31027
MAG_334,contig_39916
MAG_334,contig_42566
MAG_334,contig_4809
MAG_334,contig_54247
MAG_334,contig_6681
MAG_335,contig_20389
MAG_335,contig_22406
MAG_335,contig_2284
MAG_335,contig_2285
MAG_335,contig_23086
MAG_335,contig_23087
MAG_335,contig_23101
MAG_335,contig_45189
MAG_335,contig_910
MAG_336,contig_10464
MAG_336,contig_11137
MAG_336,contig_13076
MAG_336,contig_2283
MAG_336,contig_55675
MAG_336,contig_56070
MAG_336,contig_56256
MAG_336,contig_58851
MAG_336,contig_59318
MAG_336,contig_6240
MAG_337,contig_15793
MAG_337,contig_2245
MAG_337,contig_28024
MAG_337,contig_37046
MAG_337,contig_48704
MAG_337,contig_48976
MAG_337,contig_54525
MAG_337,contig_60291
MAG_337,contig_8605
MAG_337,contig_9616
MAG_338,contig_22176
MAG_338,contig_25534
MAG_338,contig_29529
MAG_338,contig_46239
MAG_338,contig_54511
MAG_338,contig_54607
MAG_338,contig_54952
MAG_338,contig_980
MAG_338,contig_9833
MAG_338,contig_9834
MAG_339,contig_10036
MAG_339,contig_10319
MAG_339,contig_12548
MAG_339,contig_14604
MAG_339,contig_1698
MAG_339,contig_17553
MAG_339,contig_2042
MAG_339,contig_20627
MAG_339,contig_28906
MAG_339,contig_31271
MAG_340,contig_14378
MAG_340,contig_15451
MAG_340,contig_35561
MAG_340,contig_39261
MAG_340,contig_54882
MAG_340,contig_58104
MAG_340,contig_58105
MAG_340,contig_60503
MAG_340,contig_60920
MAG_340,contig_6582
MAG_341,contig_17292
MAG_341,contig_17294
MAG_341,contig_19613
MAG_341,contig_22924
MAG_341,contig_30921
MAG_341,contig_41887
MAG_341,contig_4904
MAG_341,contig_52033
MAG_341,contig_53486
MAG_341,contig_57730
MAG_342,contig_11522
MAG_342,contig_20097
MAG_342,contig_25920
MAG_342,contig_36724
MAG_342,contig_36856
MAG_342,contig_4330
MAG_342,contig_4642
MAG_342,contig_54080
MAG_342,contig_55972
MAG_342,contig_60272
MAG_343,contig_13979
MAG_343,contig_22169
MAG_343,contig_3226
MAG_343,contig_3717
MAG_343,contig_43487
MAG_343,contig_43810
MAG_343,contig_4839
MAG_343,contig_4840
MAG_343,contig_54912
MAG_343,contig_56424
MAG_345,contig_11206
MAG_345,contig_18012
MAG_345,contig_23633
MAG_345,contig_26851
MAG_345,contig_55323
MAG_345,contig_58211
MAG_345,contig_60536
MAG_35,contig_12692
MAG_35,contig_15509
MAG_35,contig_15692
MAG_35,contig_1592
MAG_35,contig_17712
MAG_35,contig_18644
MAG_35,contig_22256
MAG_35,contig_32864
MAG_35,contig_33088
MAG_35,contig_34464
MAG_35,contig_35724
MAG_35,contig_39946
MAG_35,contig_4176
MAG_35,contig_50421
MAG_35,contig_52280
MAG_35,contig_52815
MAG_35,contig_59622
MAG_35,contig_8946
MAG_350,contig_10826
MAG_350,contig_11177
MAG_350,contig_26290
MAG_350,contig_27439
MAG_350,contig_29069
MAG_350,contig_35506
MAG_350,contig_58801
MAG_350,contig_8185
MAG_350,contig_8186
MAG_351,contig_13134
MAG_351,contig_33834
MAG_351,contig_37560
MAG_351,contig_37564
MAG_351,contig_4164
MAG_351,contig_52959
MAG_351,contig_5729
MAG_351,contig_58099
MAG_351,contig_59636
MAG_357,contig_19069
